ID,Name,Works API URL,Works Count,H-Index,Country Code
https://openalex.org/A5037507641,Alexander Wenz,https://api.openalex.org/works?filter=author.id:A5037507641,50.0,15.0,DE
https://openalex.org/A5054478253,Alexandra Segerberg,https://api.openalex.org/works?filter=author.id:A5054478253,34.0,14.0,SE
https://openalex.org/A5041253633,Ali Hürriyetoğlu,https://api.openalex.org/works?filter=author.id:A5041253633,72.0,12.0,TR
https://openalex.org/A5067953991,Aliakbar Akbaritabar,https://api.openalex.org/works?filter=author.id:A5067953991,50.0,11.0,DE
https://openalex.org/A5017332030,Alina Herderich,https://api.openalex.org/works?filter=author.id:A5017332030,9.0,3.0,AT
https://openalex.org/A5048088355,Alireza Javadian Sabet,https://api.openalex.org/works?filter=author.id:A5048088355,25.0,6.0,US
https://openalex.org/A5087471530,Allison Koenecke,https://api.openalex.org/works?filter=author.id:A5087471530,40.0,8.0,US
https://openalex.org/A5108189679,A. Wan,https://api.openalex.org/works?filter=author.id:A5108189679,10.0,3.0,US
https://openalex.org/A5031514121,Almog Simchon,https://api.openalex.org/works?filter=author.id:A5031514121,42.0,9.0,IL
https://openalex.org/A5058939619,Alvin Zhou,https://api.openalex.org/works?filter=author.id:A5058939619,59.0,14.0,US
https://openalex.org/A5025218700,Amit Goldenberg,https://api.openalex.org/works?filter=author.id:A5025218700,138.0,26.0,US
https://openalex.org/A5031056767,Amy Hagopian,https://api.openalex.org/works?filter=author.id:A5031056767,127.0,30.0,US
https://openalex.org/A5072436705,Anastasia Karpova,https://api.openalex.org/works?filter=author.id:A5072436705,8.0,2.0,[]
https://openalex.org/A5006314379,Anastasia Kozyreva,https://api.openalex.org/works?filter=author.id:A5006314379,37.0,13.0,DE
https://openalex.org/A5090252428,Anastasia Kuzminykh,https://api.openalex.org/works?filter=author.id:A5090252428,49.0,8.0,CA
https://openalex.org/A5042359253,Anastasios Evgenidis,https://api.openalex.org/works?filter=author.id:A5042359253,39.0,10.0,GB
https://openalex.org/A5020418858,Anders Giovanni Møller,https://api.openalex.org/works?filter=author.id:A5020418858,6.0,2.0,DK
https://openalex.org/A5025211180,Andrea Forte,https://api.openalex.org/works?filter=author.id:A5025211180,150.0,32.0,US
https://openalex.org/A5007368682,Andrea Musso,https://api.openalex.org/works?filter=author.id:A5007368682,39.0,10.0,CH
https://openalex.org/A5066187890,Andrea Passerini,https://api.openalex.org/works?filter=author.id:A5066187890,237.0,28.0,IT
https://openalex.org/A5058732791,Andreas Bjerre-Nielsen,https://api.openalex.org/works?filter=author.id:A5058732791,33.0,8.0,DK
https://openalex.org/A5038897083,Andrés Abeliuk,https://api.openalex.org/works?filter=author.id:A5038897083,76.0,14.0,CL
https://openalex.org/A5101466578,A. G. Buckley,https://api.openalex.org/works?filter=author.id:A5101466578,1955.0,146.0,GB
https://openalex.org/A5020081727,Andrew Iliadis,https://api.openalex.org/works?filter=author.id:A5020081727,55.0,10.0,US
https://openalex.org/A5028184419,Paul A. Davis,https://api.openalex.org/works?filter=author.id:A5028184419,281.0,61.0,US
https://openalex.org/A5012236452,Andrew Renninger,https://api.openalex.org/works?filter=author.id:A5012236452,17.0,3.0,GB
https://openalex.org/A5108018053,Andrés Gvirtz,https://api.openalex.org/works?filter=author.id:A5108018053,17.0,4.0,GB
https://openalex.org/A5069503439,Angela Zavaleta Bernuy,https://api.openalex.org/works?filter=author.id:A5069503439,40.0,5.0,CA
https://openalex.org/A5002575847,Angelina Wang,https://api.openalex.org/works?filter=author.id:A5002575847,38.0,12.0,US
https://openalex.org/A5070488104,Angelos Chatzimparmpas,https://api.openalex.org/works?filter=author.id:A5070488104,32.0,7.0,NL
https://openalex.org/A5002117379,Anita Keshmirian,https://api.openalex.org/works?filter=author.id:A5002117379,6.0,3.0,US
https://openalex.org/A5022479813,Anjalie Field,https://api.openalex.org/works?filter=author.id:A5022479813,138.0,31.0,US
https://openalex.org/A5004151123,Ankit Aich,https://api.openalex.org/works?filter=author.id:A5004151123,13.0,4.0,DK
https://openalex.org/A5012994458,Ankita Gupta,https://api.openalex.org/works?filter=author.id:A5012994458,203.0,20.0,IN
https://openalex.org/A5110627453,Anku Rani,https://api.openalex.org/works?filter=author.id:A5110627453,19.0,5.0,US
https://openalex.org/A5023968831,Anna B. Stephenson,https://api.openalex.org/works?filter=author.id:A5023968831,36.0,8.0,US
https://openalex.org/A5113457185,Anna L. Ells,https://api.openalex.org/works?filter=author.id:A5113457185,136.0,28.0,CA
https://openalex.org/A5102733770,Anna Seo Gyeong Choi,https://api.openalex.org/works?filter=author.id:A5102733770,6.0,2.0,US
https://openalex.org/A5037838698,Anna‐Carolina Haensch,https://api.openalex.org/works?filter=author.id:A5037838698,29.0,4.0,DE
https://openalex.org/A5086655976,Anne‐Marie Nussberger,https://api.openalex.org/works?filter=author.id:A5086655976,23.0,8.0,GB
https://openalex.org/A5033297158,Anoushka Kiyawat,https://api.openalex.org/works?filter=author.id:A5033297158,5.0,1.0,US
https://openalex.org/A5100757577,Anqi Liu,https://api.openalex.org/works?filter=author.id:A5100757577,174.0,21.0,CN
https://openalex.org/A5115594465,Anqi Shao,https://api.openalex.org/works?filter=author.id:A5115594465,16.0,4.0,US
https://openalex.org/A5084759534,Frank A. Cusimano,https://api.openalex.org/works?filter=author.id:A5084759534,18.0,6.0,US
https://openalex.org/A5015651100,Antoine Vendeville,https://api.openalex.org/works?filter=author.id:A5015651100,16.0,4.0,GB
https://openalex.org/A5078906245,Antonio Longa,https://api.openalex.org/works?filter=author.id:A5078906245,33.0,7.0,IT
https://openalex.org/A5089890523,Anubhab Das,https://api.openalex.org/works?filter=author.id:A5089890523,9.0,4.0,IN
https://openalex.org/A5006404907,Aoi Naito,https://api.openalex.org/works?filter=author.id:A5006404907,11.0,3.0,JP
https://openalex.org/A5053835888,Aparna Ananthasubramaniam,https://api.openalex.org/works?filter=author.id:A5053835888,15.0,3.0,US
https://openalex.org/A5078974283,Apostolos Fasianos,https://api.openalex.org/works?filter=author.id:A5078974283,26.0,8.0,GR
https://openalex.org/A5040192490,Arianna Pera,https://api.openalex.org/works?filter=author.id:A5040192490,7.0,2.0,DK
https://openalex.org/A5051193196,Aritra Dasgupta,https://api.openalex.org/works?filter=author.id:A5051193196,68.0,17.0,US
https://openalex.org/A5074624254,Armin Shams,https://api.openalex.org/works?filter=author.id:A5074624254,6.0,1.0,IE
https://openalex.org/A5041800454,Ashish Kumar Sarker,https://api.openalex.org/works?filter=author.id:A5041800454,49.0,8.0,BD
https://openalex.org/A5025112887,Artem Kuriksha,https://api.openalex.org/works?filter=author.id:A5025112887,5.0,2.0,US
https://openalex.org/A5101925935,Arunas Radzvilavicius,https://api.openalex.org/works?filter=author.id:A5101925935,21.0,5.0,NO
https://openalex.org/A5048789742,Ashton Anderson,https://api.openalex.org/works?filter=author.id:A5048789742,87.0,22.0,US
https://openalex.org/A5045356775,Asmeret Bier Naugle,https://api.openalex.org/works?filter=author.id:A5045356775,52.0,5.0,US
https://openalex.org/A5060864902,Atom Sonoda,https://api.openalex.org/works?filter=author.id:A5060864902,11.0,2.0,JP
https://openalex.org/A5065544460,Attila Varga,https://api.openalex.org/works?filter=author.id:A5065544460,211.0,30.0,HU
https://openalex.org/A5058033902,Anoop Chawla,https://api.openalex.org/works?filter=author.id:A5058033902,151.0,17.0,IN
https://openalex.org/A5021905307,Axel Peytavin,https://api.openalex.org/works?filter=author.id:A5021905307,17.0,3.0,NL
https://openalex.org/A5058457102,Ayan-Yue Gupta,https://api.openalex.org/works?filter=author.id:A5058457102,22.0,2.0,GB
https://openalex.org/A5043382223,Babak Hemmatian,https://api.openalex.org/works?filter=author.id:A5043382223,31.0,4.0,US
https://openalex.org/A5030641600,Babak Heydari,https://api.openalex.org/works?filter=author.id:A5030641600,97.0,20.0,MX
https://openalex.org/A5112838150,Badr AlKhamissi,https://api.openalex.org/works?filter=author.id:A5112838150,35.0,7.0,CH
https://openalex.org/A5033543507,Baird Howland,https://api.openalex.org/works?filter=author.id:A5033543507,6.0,4.0,US
https://openalex.org/A5043896739,Balaraju Battu,https://api.openalex.org/works?filter=author.id:A5043896739,21.0,6.0,US
https://openalex.org/A5003963130,Bao-Tran Truong,https://api.openalex.org/works?filter=author.id:A5003963130,10.0,6.0,
https://openalex.org/A5059953820,Bella Struminskaya,https://api.openalex.org/works?filter=author.id:A5059953820,55.0,11.0,NL
https://openalex.org/A5091210858,Bence Kollányi,https://api.openalex.org/works?filter=author.id:A5091210858,32.0,12.0,HU
https://openalex.org/A5049389261,Bence Ságvári,https://api.openalex.org/works?filter=author.id:A5049389261,55.0,10.0,HU
https://openalex.org/A5011973581,Benjamin C. Kennedy,https://api.openalex.org/works?filter=author.id:A5011973581,116.0,23.0,US
https://openalex.org/A5079813490,Benjamin F. Jones,https://api.openalex.org/works?filter=author.id:A5079813490,188.0,47.0,PH
https://openalex.org/A5065476982,Benjamin Q. Huynh,https://api.openalex.org/works?filter=author.id:A5065476982,37.0,14.0,US
https://openalex.org/A5012908746,Benjamin Manning,https://api.openalex.org/works?filter=author.id:A5012908746,10.0,4.0,US
https://openalex.org/A5054308726,Bernardo García Bulle Bueno,https://api.openalex.org/works?filter=author.id:A5054308726,14.0,5.0,US
https://openalex.org/A5067990394,Bernie Hogan,https://api.openalex.org/works?filter=author.id:A5067990394,84.0,28.0,GB
https://openalex.org/A5011857931,Bhargav Srinivasa Desikan,https://api.openalex.org/works?filter=author.id:A5011857931,20.0,6.0,GB
https://openalex.org/A5022729086,Bijin Joseph,https://api.openalex.org/works?filter=author.id:A5022729086,5.0,2.0,
https://openalex.org/A5100427314,Bin Chen,https://api.openalex.org/works?filter=author.id:A5100427314,609.0,80.0,CN
https://openalex.org/A5046226201,Bojan Simoski,https://api.openalex.org/works?filter=author.id:A5046226201,14.0,4.0,NL
https://openalex.org/A5010666189,Bong Gwan Jun,https://api.openalex.org/works?filter=author.id:A5010666189,20.0,3.0,KR
https://openalex.org/A5076193392,Brenda Curtis,https://api.openalex.org/works?filter=author.id:A5076193392,144.0,25.0,US
https://openalex.org/A5010924288,Brendan Nyhan,https://api.openalex.org/works?filter=author.id:A5010924288,255.0,50.0,US
https://openalex.org/A5023365550,Brendan O’Connor,https://api.openalex.org/works?filter=author.id:A5023365550,284.0,51.0,US
https://openalex.org/A5034550396,Brennan Klein,https://api.openalex.org/works?filter=author.id:A5034550396,64.0,14.0,US
https://openalex.org/A5015711710,Brian Uzzi,https://api.openalex.org/works?filter=author.id:A5015711710,192.0,51.0,US
https://openalex.org/A5006172855,Briony Swire‐Thompson,https://api.openalex.org/works?filter=author.id:A5006172855,46.0,16.0,US
https://openalex.org/A5047517174,Brooke Foucault Welles,https://api.openalex.org/works?filter=author.id:A5047517174,75.0,20.0,US
https://openalex.org/A5048877432,Bruno Lepri,https://api.openalex.org/works?filter=author.id:A5048877432,344.0,47.0,IT
https://openalex.org/A5085287152,Bryan Li,https://api.openalex.org/works?filter=author.id:A5085287152,91.0,18.0,US
https://openalex.org/A5036535243,Burak Özturan,https://api.openalex.org/works?filter=author.id:A5036535243,30.0,4.0,TR
https://openalex.org/A5039707142,Byunghwee Lee,https://api.openalex.org/works?filter=author.id:A5039707142,14.0,4.0,KR
https://openalex.org/A5066089123,Byungkyu Lee,https://api.openalex.org/works?filter=author.id:A5066089123,186.0,13.0,US
https://openalex.org/A5048880362,Tianji Cai,https://api.openalex.org/works?filter=author.id:A5048880362,74.0,17.0,MO
https://openalex.org/A5045607021,Calvin Isch,https://api.openalex.org/works?filter=author.id:A5045607021,22.0,5.0,US
https://openalex.org/A5083437430,Camelia E. Hostinar,https://api.openalex.org/works?filter=author.id:A5083437430,82.0,31.0,US
https://openalex.org/A5019218689,Cameron Lai,https://api.openalex.org/works?filter=author.id:A5019218689,5.0,1.0,JP
https://openalex.org/A5082698243,Cameron Martel,https://api.openalex.org/works?filter=author.id:A5082698243,46.0,15.0,US
https://openalex.org/A5072186861,Carolina Coimbra Vieira,https://api.openalex.org/works?filter=author.id:A5072186861,21.0,4.0,DE
https://openalex.org/A5061483468,Carsten Jung,https://api.openalex.org/works?filter=author.id:A5061483468,22.0,7.0,GB
https://openalex.org/A5033547967,Casey Doyle,https://api.openalex.org/works?filter=author.id:A5033547967,32.0,5.0,US
https://openalex.org/A5021170243,Cassandra Overney,https://api.openalex.org/works?filter=author.id:A5021170243,11.0,4.0,US
https://openalex.org/A5086827245,Ceren Budak,https://api.openalex.org/works?filter=author.id:A5086827245,102.0,22.0,US
https://openalex.org/A5101688309,Chunhua Han,https://api.openalex.org/works?filter=author.id:A5101688309,15.0,2.0,CN
https://openalex.org/A5022747234,Chaoqun Ni,https://api.openalex.org/works?filter=author.id:A5022747234,63.0,19.0,US
https://openalex.org/A5021273972,Chun Yang,https://api.openalex.org/works?filter=author.id:A5021273972,793.0,70.0,CN
https://openalex.org/A5083277795,Cheng Yee Low,https://api.openalex.org/works?filter=author.id:A5083277795,151.0,25.0,US
https://openalex.org/A5100688642,Chengjun Wang,https://api.openalex.org/works?filter=author.id:A5100688642,237.0,37.0,CN
https://openalex.org/A5034362571,Chenyan Jia,https://api.openalex.org/works?filter=author.id:A5034362571,38.0,9.0,US
https://openalex.org/A5072564674,Chhandak Bagchi,https://api.openalex.org/works?filter=author.id:A5072564674,8.0,2.0,US
https://openalex.org/A5068508539,Chris Callison-Burch,https://api.openalex.org/works?filter=author.id:A5068508539,381.0,61.0,US
https://openalex.org/A5063766667,Chris Chao Su,https://api.openalex.org/works?filter=author.id:A5063766667,25.0,7.0,US
https://openalex.org/A5028862879,Christopher P. Kempes,https://api.openalex.org/works?filter=author.id:A5028862879,132.0,22.0,US
https://openalex.org/A5070472625,Christopher C. Riedl,https://api.openalex.org/works?filter=author.id:A5070472625,84.0,30.0,US
https://openalex.org/A5087787038,Chris Wells,https://api.openalex.org/works?filter=author.id:A5087787038,156.0,22.0,US
https://openalex.org/A5082353608,Christian Zingg,https://api.openalex.org/works?filter=author.id:A5082353608,7.0,4.0,CH
https://openalex.org/A5113325281,H. Christina Fan,https://api.openalex.org/works?filter=author.id:A5113325281,21.0,13.0,US
https://openalex.org/A5057786199,Christina Thorpe,https://api.openalex.org/works?filter=author.id:A5057786199,42.0,11.0,IE
https://openalex.org/A5002034958,Christopher M. Danforth,https://api.openalex.org/works?filter=author.id:A5002034958,209.0,33.0,US
https://openalex.org/A5053878379,Christopher Graziul,https://api.openalex.org/works?filter=author.id:A5053878379,19.0,5.0,US
https://openalex.org/A5049119318,Chung‐hong Chan,https://api.openalex.org/works?filter=author.id:A5049119318,100.0,19.0,DE
https://openalex.org/A5060256587,Claudia Acciai,https://api.openalex.org/works?filter=author.id:A5060256587,14.0,4.0,DK
https://openalex.org/A5024087833,Colin F. Camerer,https://api.openalex.org/works?filter=author.id:A5024087833,498.0,116.0,US
https://openalex.org/A5023061106,Cristina Sarasua,https://api.openalex.org/works?filter=author.id:A5023061106,49.0,12.0,CH
https://openalex.org/A5011820318,Cynthia Dwork,https://api.openalex.org/works?filter=author.id:A5011820318,256.0,76.0,US
https://openalex.org/A5070767948,Dallas Card,https://api.openalex.org/works?filter=author.id:A5070767948,60.0,23.0,US
https://openalex.org/A5047136123,Daniel Krofcheck,https://api.openalex.org/works?filter=author.id:A5047136123,87.0,15.0,US
https://openalex.org/A5087088138,Dan Jurafsky,https://api.openalex.org/works?filter=author.id:A5087088138,358.0,86.0,US
https://openalex.org/A5056889621,Dan Svirsky,https://api.openalex.org/works?filter=author.id:A5056889621,15.0,5.0,US
https://openalex.org/A5086524212,Danaë Metaxa,https://api.openalex.org/works?filter=author.id:A5086524212,34.0,12.0,US
https://openalex.org/A5087725561,Danial Vahabli,https://api.openalex.org/works?filter=author.id:A5087725561,7.0,2.0,US
https://openalex.org/A5002809454,Daniel A. McFarland,https://api.openalex.org/works?filter=author.id:A5002809454,108.0,37.0,US
https://openalex.org/A5035425698,Daniel González‐Acuña,https://api.openalex.org/works?filter=author.id:A5035425698,325.0,34.0,CL
https://openalex.org/A5007746083,Daniel G. Goldstein,https://api.openalex.org/works?filter=author.id:A5007746083,236.0,53.0,US
https://openalex.org/A5027079032,Daniel B. Larremore,https://api.openalex.org/works?filter=author.id:A5027079032,129.0,34.0,US
https://openalex.org/A5073734735,Daniel Matter,https://api.openalex.org/works?filter=author.id:A5073734735,30.0,8.0,DE
https://openalex.org/A5040651832,Daniel Putman,https://api.openalex.org/works?filter=author.id:A5040651832,42.0,10.0,US
https://openalex.org/A5018502975,Daniel L. Rock,https://api.openalex.org/works?filter=author.id:A5018502975,181.0,63.0,US
https://openalex.org/A5064158757,Daniel M. Romero,https://api.openalex.org/works?filter=author.id:A5064158757,107.0,27.0,US
https://openalex.org/A5081008532,Daniele Quercia,https://api.openalex.org/works?filter=author.id:A5081008532,295.0,43.0,GB
https://openalex.org/A5078228552,Daria Kravets,https://api.openalex.org/works?filter=author.id:A5078228552,9.0,3.0,DE
https://openalex.org/A5002041772,Dashun Wang,https://api.openalex.org/works?filter=author.id:A5002041772,158.0,34.0,US
https://openalex.org/A5032167625,David J. Blok,https://api.openalex.org/works?filter=author.id:A5032167625,47.0,17.0,NL
https://openalex.org/A5100766043,David García,https://api.openalex.org/works?filter=author.id:A5100766043,333.0,58.0,CO
https://openalex.org/A5081540617,David H. Rehkopf,https://api.openalex.org/works?filter=author.id:A5081540617,276.0,49.0,US
https://openalex.org/A5077537901,David Joachim Grüning,https://api.openalex.org/works?filter=author.id:A5077537901,129.0,9.0,DE
https://openalex.org/A5046126345,David Jurgens,https://api.openalex.org/works?filter=author.id:A5046126345,190.0,35.0,US
https://openalex.org/A5064274071,David Kempe,https://api.openalex.org/works?filter=author.id:A5064274071,192.0,44.0,US
https://openalex.org/A5017534262,David A. Lagnado,https://api.openalex.org/works?filter=author.id:A5017534262,253.0,41.0,GB
https://openalex.org/A5013670125,David Lazer,https://api.openalex.org/works?filter=author.id:A5013670125,449.0,60.0,US
https://openalex.org/A5006559598,David M. Kent,https://api.openalex.org/works?filter=author.id:A5006559598,439.0,67.0,US
https://openalex.org/A5056499434,David G. Rand,https://api.openalex.org/works?filter=author.id:A5056499434,510.0,90.0,US
https://openalex.org/A5054707908,David Rothschild,https://api.openalex.org/works?filter=author.id:A5054707908,223.0,26.0,GB
https://openalex.org/A5101621295,David H. Van Thiel,https://api.openalex.org/works?filter=author.id:A5101621295,590.0,76.0,US
https://openalex.org/A5069298278,Davide Longo,https://api.openalex.org/works?filter=author.id:A5069298278,10.0,4.0,GB
https://openalex.org/A5100445442,Dawei Wang,https://api.openalex.org/works?filter=author.id:A5100445442,673.0,92.0,CN
https://openalex.org/A5019426968,Dawn Song,https://api.openalex.org/works?filter=author.id:A5019426968,532.0,117.0,US
https://openalex.org/A5080265907,Dean Eckles,https://api.openalex.org/works?filter=author.id:A5080265907,125.0,34.0,US
https://openalex.org/A5004281470,Deb Roy,https://api.openalex.org/works?filter=author.id:A5004281470,289.0,41.0,US
https://openalex.org/A5103986653,Debarati Das,https://api.openalex.org/works?filter=author.id:A5103986653,28.0,10.0,IN
https://openalex.org/A5083334761,Derek Aguiar,https://api.openalex.org/works?filter=author.id:A5083334761,38.0,9.0,US
https://openalex.org/A5008551833,Derek Ouyang,https://api.openalex.org/works?filter=author.id:A5008551833,32.0,6.0,US
https://openalex.org/A5084116084,Detmar W. Straub,https://api.openalex.org/works?filter=author.id:A5084116084,270.0,69.0,US
https://openalex.org/A5102791025,Devansh Jain,https://api.openalex.org/works?filter=author.id:A5102791025,13.0,5.0,US
https://openalex.org/A5101456958,Dhruv Gupta,https://api.openalex.org/works?filter=author.id:A5101456958,54.0,9.0,IN
https://openalex.org/A5046270537,Diego Gómez-Zará,https://api.openalex.org/works?filter=author.id:A5046270537,34.0,8.0,US
https://openalex.org/A5089413311,Diyi Yang,https://api.openalex.org/works?filter=author.id:A5089413311,321.0,42.0,US
https://openalex.org/A5078357516,Dmitry Zinoviev,https://api.openalex.org/works?filter=author.id:A5078357516,88.0,14.0,US
https://openalex.org/A5003636926,Do Won Kim,https://api.openalex.org/works?filter=author.id:A5003636926,226.0,25.0,KR
https://openalex.org/A5010846099,Dong-Hyeon Seo,https://api.openalex.org/works?filter=author.id:A5010846099,11.0,4.0,KR
https://openalex.org/A5069137598,Dong‐Hyun Kang,https://api.openalex.org/works?filter=author.id:A5069137598,322.0,54.0,KR
https://openalex.org/A5040821714,Dongyeop Kang,https://api.openalex.org/works?filter=author.id:A5040821714,158.0,17.0,US
https://openalex.org/A5071615041,Dora Zhao,https://api.openalex.org/works?filter=author.id:A5071615041,15.0,5.0,US
https://openalex.org/A5091314544,Dorottya Kisfalusi,https://api.openalex.org/works?filter=author.id:A5091314544,35.0,9.0,SE
https://openalex.org/A5064910304,Doug Beeferman,https://api.openalex.org/works?filter=author.id:A5064910304,40.0,12.0,US
https://openalex.org/A5036032919,Douglas Guilbeault,https://api.openalex.org/works?filter=author.id:A5036032919,44.0,12.0,US
https://openalex.org/A5063445465,Drew Dimmery,https://api.openalex.org/works?filter=author.id:A5063445465,35.0,6.0,US
https://openalex.org/A5015761687,Duccio Piovani,https://api.openalex.org/works?filter=author.id:A5015761687,21.0,6.0,GB
https://openalex.org/A5000679279,Duncan J. Watts,https://api.openalex.org/works?filter=author.id:A5000679279,217.0,66.0,US
https://openalex.org/A5000868394,Eaman Jahani,https://api.openalex.org/works?filter=author.id:A5000868394,38.0,10.0,US
https://openalex.org/A5013389509,Asli Ebru Şanlıtürk,https://api.openalex.org/works?filter=author.id:A5013389509,15.0,3.0,DE
https://openalex.org/A5009831760,Edward A. Lee,https://api.openalex.org/works?filter=author.id:A5009831760,649.0,75.0,US
https://openalex.org/A5086624931,Ege Otenen,https://api.openalex.org/works?filter=author.id:A5086624931,9.0,3.0,US
https://openalex.org/A5015866712,Ekaterina Landgren,https://api.openalex.org/works?filter=author.id:A5015866712,10.0,1.0,US
https://openalex.org/A5059356040,Elisabeth Stockinger,https://api.openalex.org/works?filter=author.id:A5059356040,6.0,2.0,CH
https://openalex.org/A5044856388,Elizabeth T. Chin,https://api.openalex.org/works?filter=author.id:A5044856388,51.0,17.0,US
https://openalex.org/A5045202621,Ellen W. McGinnis,https://api.openalex.org/works?filter=author.id:A5045202621,67.0,12.0,US
https://openalex.org/A5086453253,Emilio Zagheni,https://api.openalex.org/works?filter=author.id:A5086453253,195.0,34.0,DE
https://openalex.org/A5049417901,Emily Tran,https://api.openalex.org/works?filter=author.id:A5049417901,9.0,1.0,US
https://openalex.org/A5067807487,Emma Pierson,https://api.openalex.org/works?filter=author.id:A5067807487,103.0,23.0,US
https://openalex.org/A5053945884,Emma S. Spiro,https://api.openalex.org/works?filter=author.id:A5053945884,82.0,24.0,US
https://openalex.org/A5016545677,Emma Wang,https://api.openalex.org/works?filter=author.id:A5016545677,38.0,10.0,US
https://openalex.org/A5026626448,Eni Mustafaraj,https://api.openalex.org/works?filter=author.id:A5026626448,110.0,17.0,US
https://openalex.org/A5030862748,Enrico Forti,https://api.openalex.org/works?filter=author.id:A5030862748,23.0,6.0,US
https://openalex.org/A5080592381,Erdem Yörük,https://api.openalex.org/works?filter=author.id:A5080592381,94.0,18.0,GB
https://openalex.org/A5024795472,Éric Gilbert,https://api.openalex.org/works?filter=author.id:A5024795472,206.0,56.0,US
https://openalex.org/A5043228682,Eric Horvitz,https://api.openalex.org/works?filter=author.id:A5043228682,706.0,92.0,US
